x1	x2	x3	error
4.23026e+260	-7.29314e+260	-5.7617e+260	0.139429
4.91565e+260	-8.47476e+260	-6.69521e+260	0.139429
5.71208e+260	-9.84784e+260	-7.77996e+260	0.139429
6.63754e+260	-1.14434e+261	-9.04046e+260	0.139429
7.71295e+260	-1.32974e+261	-1.05052e+261	0.139429
8.96259e+260	-1.54519e+261	-1.22072e+261	0.139429
1.04147e+261	-1.79553e+261	-1.4185e+261	0.139429
1.21021e+261	-2.08645e+261	-1.64833e+261	0.139429
1.40629e+261	-2.42449e+261	-1.91539e+261	0.139429
1.63413e+261	-2.8173e+261	-2.22572e+261	0.139429
1.89889e+261	-3.27376e+261	-2.58633e+261	0.139429
2.20655e+261	-3.80417e+261	-3.00536e+261	0.139429
2.56405e+261	-4.42052e+261	-3.49228e+261	0.139429
2.97947e+261	-5.13673e+261	-4.0581e+261	0.139429
3.46221e+261	-5.96898e+261	-4.71559e+261	0.139429
4.02315e+261	-6.93606e+261	-5.47961e+261	0.139429
4.67498e+261	-8.05984e+261	-6.36741e+261	0.139429
5.43241e+261	-9.36568e+261	-7.39905e+261	0.139429
6.31257e+261	-1.08831e+262	-8.59783e+261	0.139429
7.33532e+261	-1.26464e+262	-9.99085e+261	0.139429
8.52378e+261	-1.46953e+262	-1.16096e+262	0.139429
9.9048e+261	-1.70762e+262	-1.34905e+262	0.139429
1.15096e+262	-1.98429e+262	-1.56762e+262	0.139429
1.33743e+262	-2.30579e+262	-1.82161e+262	0.139429
1.55412e+262	-2.67937e+262	-2.11675e+262	0.139429
1.80592e+262	-3.11348e+262	-2.4597e+262	0.139429
2.09851e+262	-3.61792e+262	-2.85822e+262	0.139429
2.43851e+262	-4.20409e+262	-3.3213e+262	0.139429
2.8336e+262	-4.88523e+262	-3.85942e+262	0.139429
3.2927e+262	-5.67673e+262	-4.48471e+262	0.139429
3.82618e+262	-6.59647e+262	-5.21132e+262	0.139429
4.44609e+262	-7.66523e+262	-6.05566e+262	0.139429
5.16644e+262	-8.90714e+262	-7.03679e+262	0.139429
6.0035e+262	-1.03503e+263	-8.17688e+262	0.139429
6.97618e+262	-1.20272e+263	-9.50169e+262	0.139429
8.10646e+262	-1.39758e+263	-1.10411e+263	0.139429
9.41986e+262	-1.62402e+263	-1.283e+263	0.139429
1.09461e+263	-1.88714e+263	-1.49087e+263	0.139429
1.27195e+263	-2.19289e+263	-1.73242e+263	0.139429
1.47803e+263	-2.54818e+263	-2.01311e+263	0.139429
1.7175e+263	-2.96104e+263	-2.33927e+263	0.139429
1.99577e+263	-3.44078e+263	-2.71828e+263	0.139429
2.31912e+263	-3.99826e+263	-3.15869e+263	0.139429
2.69486e+263	-4.64605e+263	-3.67046e+263	0.139429
3.13148e+263	-5.3988e+263	-4.26514e+263	0.139429
3.63884e+263	-6.27351e+263	-4.95618e+263	0.139429
4.22841e+263	-7.28993e+263	-5.75917e+263	0.139429
4.91349e+263	-8.47104e+263	-6.69227e+263	0.139429
5.70957e+263	-9.84351e+263	-7.77654e+263	0.139429
6.63463e+263	-1.14383e+264	-9.03649e+263	0.139429
7.70956e+263	-1.32916e+264	-1.05006e+264	0.139429
8.95866e+263	-1.54451e+264	-1.22019e+264	0.139429
1.04101e+264	-1.79475e+264	-1.41788e+264	0.139429
1.20968e+264	-2.08553e+264	-1.6476e+264	0.139429
1.40567e+264	-2.42342e+264	-1.91455e+264	0.139429
1.63341e+264	-2.81607e+264	-2.22474e+264	0.139429
1.89806e+264	-3.27232e+264	-2.58519e+264	0.139429
2.20558e+264	-3.8025e+264	-3.00404e+264	0.139429
2.56292e+264	-4.41858e+264	-3.49075e+264	0.139429
2.97817e+264	-5.13447e+264	-4.05632e+264	0.139429
3.46069e+264	-5.96635e+264	-4.71352e+264	0.139429
4.02138e+264	-6.93302e+264	-5.4772e+264	0.139429
4.67292e+264	-8.0563e+264	-6.36461e+264	0.139429
5.43003e+264	-9.36157e+264	-7.3958e+264	0.139429
6.30979e+264	-1.08783e+265	-8.59406e+264	0.139429
7.3321e+264	-1.26408e+265	-9.98646e+264	0.139429
8.52004e+264	-1.46889e+265	-1.16045e+265	0.139429
9.90045e+264	-1.70687e+265	-1.34846e+265	0.139429
1.15045e+265	-1.98342e+265	-1.56694e+265	0.139429
1.33685e+265	-2.30477e+265	-1.82081e+265	0.139429
1.55344e+265	-2.67819e+265	-2.11582e+265	0.139429
1.80513e+265	-3.11211e+265	-2.45862e+265	0.139429
2.09759e+265	-3.61633e+265	-2.85696e+265	0.139429
2.43744e+265	-4.20224e+265	-3.31984e+265	0.139429
2.83235e+265	-4.88309e+265	-3.85772e+265	0.139429
3.29125e+265	-5.67424e+265	-4.48274e+265	0.139429
3.82449e+265	-6.59357e+265	-5.20903e+265	0.139429
4.44414e+265	-7.66186e+265	-6.053e+265	0.139429
5.16417e+265	-8.90322e+265	-7.0337e+265	0.139429
6.00086e+265	-1.03457e+266	-8.17329e+265	0.139429
6.97312e+265	-1.20219e+266	-9.49752e+265	0.139429
8.1029e+265	-1.39697e+266	-1.10363e+266	0.139429
9.41572e+265	-1.62331e+266	-1.28244e+266	0.139429
1.09412e+266	-1.88631e+266	-1.49022e+266	0.139429
1.27139e+266	-2.19193e+266	-1.73166e+266	0.139429
1.47738e+266	-2.54707e+266	-2.01222e+266	0.139429
1.71675e+266	-2.95974e+266	-2.33824e+266	0.139429
1.99489e+266	-3.43927e+266	-2.71708e+266	0.139429
2.3181e+266	-3.9965e+266	-3.1573e+266	0.139429
2.69368e+266	-4.64401e+266	-3.66884e+266	0.139429
3.13011e+266	-5.39643e+266	-4.26327e+266	0.139429
3.63725e+266	-6.27075e+266	-4.954e+266	0.139429
4.22655e+266	-7.28673e+266	-5.75664e+266	0.139429
4.91133e+266	-8.46732e+266	-6.68933e+266	0.139429
5.70706e+266	-9.83919e+266	-7.77312e+266	0.139429
6.63171e+266	-1.14333e+267	-9.03252e+266	0.139429
7.70617e+266	-1.32857e+267	-1.0496e+267	0.139429
8.95472e+266	-1.54383e+267	-1.21965e+267	0.139429
1.04056e+267	-1.79396e+267	-1.41726e+267	0.139429
1.20915e+267	-2.08461e+267	-1.64688e+267	0.139429
1.40505e+267	-2.42236e+267	-1.91371e+267	0.139429
1.6327e+267	-2.81483e+267	-2.22376e+267	0.139429
1.89722e+267	-3.27088e+267	-2.58405e+267	0.139429
2.20461e+267	-3.80083e+267	-3.00272e+267	0.139429
2.5618e+267	-4.41664e+267	-3.48922e+267	0.139429
2.97686e+267	-5.13222e+267	-4.05454e+267	0.139429
3.45917e+267	-5.96373e+267	-4.71145e+267	0.139429
4.01962e+267	-6.92997e+267	-5.47479e+267	0.139429
4.67087e+267	-8.05276e+267	-6.36181e+267	0.139429
5.42764e+267	-9.35746e+267	-7.39255e+267	0.139429
6.30702e+267	-1.08735e+268	-8.59028e+267	0.139429
7.32888e+267	-1.26353e+268	-9.98207e+267	0.139429
8.5163e+267	-1.46824e+268	-1.15994e+268	0.139429
9.8961e+267	-1.70613e+268	-1.34787e+268	0.139429
1.14995e+268	-1.98255e+268	-1.56625e+268	0.139429
1.33626e+268	-2.30376e+268	-1.82001e+268	0.139429
1.55276e+268	-2.67701e+268	-2.11489e+268	0.139429
1.80433e+268	-3.11074e+268	-2.45754e+268	0.139429
2.09667e+268	-3.61474e+268	-2.85571e+268	0.139429
2.43637e+268	-4.2004e+268	-3.31838e+268	0.139429
2.83111e+268	-4.88094e+268	-3.85603e+268	0.139429
3.2898e+268	-5.67175e+268	-4.48077e+268	0.139429
3.82281e+268	-6.59068e+268	-5.20675e+268	0.139429
4.44218e+268	-7.65849e+268	-6.05034e+268	0.139429
5.1619e+268	-8.89931e+268	-7.03061e+268	0.139429
5.99823e+268	-1.03412e+269	-8.1697e+268	0.139429
6.97005e+268	-1.20166e+269	-9.49335e+268	0.139429
8.09934e+268	-1.39636e+269	-1.10314e+269	0.139429
9.41158e+268	-1.62259e+269	-1.28188e+269	0.139429
1.09364e+269	-1.88548e+269	-1.48956e+269	0.139429
1.27083e+269	-2.19097e+269	-1.7309e+269	0.139429
1.47673e+269	-2.54595e+269	-2.01134e+269	0.139429
1.71599e+269	-2.95844e+269	-2.33722e+269	0.139429
1.99402e+269	-3.43776e+269	-2.71589e+269	0.139429
2.31709e+269	-3.99474e+269	-3.15591e+269	0.139429
2.6925e+269	-4.64197e+269	-3.66723e+269	0.139429
3.12873e+269	-5.39406e+269	-4.26139e+269	0.139429
3.63565e+269	-6.268e+269	-4.95182e+269	0.139429
4.22469e+269	-7.28353e+269	-5.75411e+269	0.139429
4.90917e+269	-8.4636e+269	-6.68639e+269	0.139429
5.70455e+269	-9.83487e+269	-7.76971e+269	0.139429
6.6288e+269	-1.14283e+270	-9.02855e+269	0.139429
7.70279e+269	-1.32799e+270	-1.04913e+270	0.139429
8.95079e+269	-1.54315e+270	-1.21911e+270	0.139429
1.0401e+270	-1.79317e+270	-1.41663e+270	0.139429
1.20861e+270	-2.0837e+270	-1.64616e+270	0.139429
1.40443e+270	-2.4213e+270	-1.91286e+270	0.139429
1.63198e+270	-2.81359e+270	-2.22278e+270	0.139429
1.89639e+270	-3.26945e+270	-2.58292e+270	0.139429
2.20364e+270	-3.79916e+270	-3.0014e+270	0.139429
2.56067e+270	-4.4147e+270	-3.48768e+270	0.139429
2.97555e+270	-5.12996e+270	-4.05276e+270	0.139429
3.45765e+270	-5.96111e+270	-4.70938e+270	0.139429
4.01785e+270	-6.92693e+270	-5.47239e+270	0.139429
4.66882e+270	-8.04922e+270	-6.35902e+270	0.139429
5.42526e+270	-9.35335e+270	-7.3893e+270	0.139429
6.30425e+270	-1.08688e+271	-8.58651e+270	0.139429
7.32566e+270	-1.26297e+271	-9.97769e+270	0.139429
8.51255e+270	-1.4676e+271	-1.15943e+271	0.139429
9.89175e+270	-1.70538e+271	-1.34728e+271	0.139429
1.14944e+271	-1.98168e+271	-1.56556e+271	0.139429
1.33567e+271	-2.30275e+271	-1.81921e+271	0.139429
1.55208e+271	-2.67584e+271	-2.11396e+271	0.139429
1.80354e+271	-3.10937e+271	-2.45646e+271	0.139429
2.09575e+271	-3.61315e+271	-2.85445e+271	0.139429
2.4353e+271	-4.19855e+271	-3.31693e+271	0.139429
2.82987e+271	-4.8788e+271	-3.85433e+271	0.139429
3.28836e+271	-5.66925e+271	-4.47881e+271	0.139429
3.82113e+271	-6.58778e+271	-5.20446e+271	0.139429
4.44023e+271	-7.65513e+271	-6.04768e+271	0.139429
5.15963e+271	-8.8954e+271	-7.02752e+271	0.139429
5.99559e+271	-1.03366e+272	-8.16611e+271	0.139429
6.96699e+271	-1.20114e+272	-9.48918e+271	0.139429
8.09578e+271	-1.39574e+272	-1.10266e+272	0.139429
9.40745e+271	-1.62188e+272	-1.28131e+272	0.139429
1.09316e+272	-1.88466e+272	-1.48891e+272	0.139429
1.27028e+272	-2.19001e+272	-1.73014e+272	0.139429
1.47609e+272	-2.54483e+272	-2.01046e+272	0.139429
1.71524e+272	-2.95714e+272	-2.33619e+272	0.139429
1.99314e+272	-3.43625e+272	-2.7147e+272	0.139429
2.31607e+272	-3.99299e+272	-3.15453e+272	0.139429
2.69131e+272	-4.63993e+272	-3.66562e+272	0.139429
3.12736e+272	-5.39169e+272	-4.25952e+272	0.139429
3.63405e+272	-6.26524e+272	-4.94965e+272	0.139429
4.22284e+272	-7.28033e+272	-5.75158e+272	0.139429
4.90702e+272	-8.45988e+272	-6.68345e+272	0.139429
5.70205e+272	-9.83054e+272	-7.7663e+272	0.139429
6.62589e+272	-1.14233e+273	-9.02458e+272	0.139429
7.69941e+272	-1.32741e+273	-1.04867e+273	0.139429
8.94686e+272	-1.54247e+273	-1.21858e+273	0.139429
1.03964e+273	-1.79238e+273	-1.41601e+273	0.139429
1.20808e+273	-2.08278e+273	-1.64543e+273	0.139429
1.40382e+273	-2.42023e+273	-1.91202e+273	0.139429
1.63126e+273	-2.81236e+273	-2.22181e+273	0.139429
1.89556e+273	-3.26801e+273	-2.58178e+273	0.139429
2.20267e+273	-3.79749e+273	-3.00008e+273	0.139429
2.55955e+273	-4.41276e+273	-3.48615e+273	0.139429
2.97424e+273	-5.12771e+273	-4.05098e+273	0.139429
3.45613e+273	-5.95849e+273	-4.70731e+273	0.139429
4.01608e+273	-6.92388e+273	-5.46998e+273	0.139429
4.66677e+273	-8.04568e+273	-6.35623e+273	0.139429
5.42287e+273	-9.34924e+273	-7.38606e+273	0.139429
6.30148e+273	-1.0864e+274	-8.58274e+273	0.139429
7.32244e+273	-1.26242e+274	-9.9733e+273	0.139429
8.50882e+273	-1.46695e+274	-1.15892e+274	0.139429
9.88741e+273	-1.70463e+274	-1.34668e+274	0.139429
1.14894e+274	-1.98081e+274	-1.56487e+274	0.139429
1.33508e+274	-2.30174e+274	-1.81841e+274	0.139429
1.55139e+274	-2.67466e+274	-2.11303e+274	0.139429
1.80275e+274	-3.10801e+274	-2.45538e+274	0.139429
2.09483e+274	-3.61156e+274	-2.8532e+274	0.139429
2.43423e+274	-4.19671e+274	-3.31547e+274	0.139429
2.82862e+274	-4.87665e+274	-3.85264e+274	0.139429
3.28691e+274	-5.66676e+274	-4.47684e+274	0.139429
3.81946e+274	-6.58489e+274	-5.20217e+274	0.139429
4.43828e+274	-7.65176e+274	-6.04502e+274	0.139429
5.15737e+274	-8.8915e+274	-7.02443e+274	0.139429
5.99296e+274	-1.03321e+275	-8.16252e+274	0.139429
6.96393e+274	-1.20061e+275	-9.48501e+274	0.139429
8.09222e+274	-1.39513e+275	-1.10218e+275	0.139429
9.40331e+274	-1.62117e+275	-1.28075e+275	0.139429
1.09268e+275	-1.88383e+275	-1.48826e+275	0.139429
1.26972e+275	-2.18904e+275	-1.72938e+275	0.139429
1.47544e+275	-2.54371e+275	-2.00957e+275	0.139429
1.71449e+275	-2.95584e+275	-2.33516e+275	0.139429
1.99227e+275	-3.43474e+275	-2.7135e+275	0.139429
2.31505e+275	-3.99123e+275	-3.15314e+275	0.139429
2.69013e+275	-4.63789e+275	-3.66401e+275	0.139429
3.12599e+275	-5.38932e+275	-4.25765e+275	0.139429
3.63245e+275	-6.26249e+275	-4.94747e+275	0.139429
4.22098e+275	-7.27713e+275	-5.74906e+275	0.139429
4.90486e+275	-8.45617e+275	-6.68051e+275	0.139429
5.69954e+275	-9.82623e+275	-7.76288e+275	0.139429
6.62298e+275	-1.14183e+276	-9.02062e+275	0.139429
7.69602e+275	-1.32682e+276	-1.04821e+276	0.139429
8.94293e+275	-1.54179e+276	-1.21804e+276	0.139429
1.03919e+276	-1.79159e+276	-1.41539e+276	0.139429
1.20755e+276	-2.08187e+276	-1.64471e+276	0.139429
1.4032e+276	-2.41917e+276	-1.91118e+276	0.139429
1.63054e+276	-2.81112e+276	-2.22083e+276	0.139429
1.89472e+276	-3.26658e+276	-2.58065e+276	0.139429
2.2017e+276	-3.79582e+276	-2.99876e+276	0.139429
2.55842e+276	-4.41082e+276	-3.48462e+276	0.139429
2.97294e+276	-5.12545e+276	-4.0492e+276	0.139429
3.45461e+276	-5.95588e+276	-4.70524e+276	0.139429
4.01432e+276	-6.92084e+276	-5.46758e+276	0.139429
4.66472e+276	-8.04215e+276	-6.35343e+276	0.139429
5.42049e+276	-9.34513e+276	-7.38281e+276	0.139429
6.29871e+276	-1.08592e+277	-8.57897e+276	0.139429
7.31922e+276	-1.26186e+277	-9.96892e+276	0.139429
8.50508e+276	-1.46631e+277	-1.15841e+277	0.139429
9.88306e+276	-1.70388e+277	-1.34609e+277	0.139429
1.14843e+277	-1.97994e+277	-1.56418e+277	0.139429
1.3345e+277	-2.30073e+277	-1.81761e+277	0.139429
1.55071e+277	-2.67349e+277	-2.1121e+277	0.139429
1.80196e+277	-3.10664e+277	-2.4543e+277	0.139429
2.09391e+277	-3.60998e+277	-2.85194e+277	0.139429
2.43316e+277	-4.19486e+277	-3.31401e+277	0.139429
2.82738e+277	-4.87451e+277	-3.85095e+277	0.139429
3.28547e+277	-5.66427e+277	-4.47487e+277	0.139429
3.81778e+277	-6.582e+277	-5.19989e+277	0.139429
4.43633e+277	-7.6484e+277	-6.04237e+277	0.139429
5.1551e+277	-8.88759e+277	-7.02135e+277	0.139429
5.99033e+277	-1.03275e+278	-8.15894e+277	0.139429
6.96087e+277	-1.20008e+278	-9.48084e+277	0.139429
8.08867e+277	-1.39452e+278	-1.10169e+278	0.139429
9.39918e+277	-1.62046e+278	-1.28019e+278	0.139429
1.0922e+278	-1.883e+278	-1.4876e+278	0.139429
1.26916e+278	-2.18808e+278	-1.72862e+278	0.139429
1.47479e+278	-2.54259e+278	-2.00869e+278	0.139429
1.71373e+278	-2.95454e+278	-2.33414e+278	0.139429
1.99139e+278	-3.43323e+278	-2.71231e+278	0.139429
2.31403e+278	-3.98948e+278	-3.15176e+278	0.139429
2.68895e+278	-4.63585e+278	-3.6624e+278	0.139429
3.12461e+278	-5.38695e+278	-4.25578e+278	0.139429
3.63086e+278	-6.25974e+278	-4.9453e+278	0.139429
4.21913e+278	-7.27394e+278	-5.74653e+278	0.139429
4.90271e+278	-8.45245e+278	-6.67758e+278	0.139429
5.69704e+278	-9.82191e+278	-7.75947e+278	0.139429
6.62007e+278	-1.14132e+279	-9.01666e+278	0.139429
7.69264e+278	-1.32624e+279	-1.04775e+279	0.139429
8.939e+278	-1.54112e+279	-1.21751e+279	0.139429
1.03873e+279	-1.79081e+279	-1.41477e+279	0.139429
1.20702e+279	-2.08095e+279	-1.64399e+279	0.139429
1.40258e+279	-2.41811e+279	-1.91034e+279	0.139429
1.62983e+279	-2.80989e+279	-2.21986e+279	0.139429
1.89389e+279	-3.26514e+279	-2.57952e+279	0.139429
2.20074e+279	-3.79416e+279	-2.99745e+279	0.139429
2.5573e+279	-4.40888e+279	-3.48309e+279	0.139429
2.97163e+279	-5.1232e+279	-4.04742e+279	0.139429
3.45309e+279	-5.95326e+279	-4.70318e+279	0.139429
4.01256e+279	-6.9178e+279	-5.46518e+279	0.139429
4.66267e+279	-8.03862e+279	-6.35064e+279	0.139429
5.41811e+279	-9.34103e+279	-7.37957e+279	0.139429
6.29595e+279	-1.08544e+280	-8.5752e+279	0.139429
7.31601e+279	-1.26131e+280	-9.96454e+279	0.139429
8.50134e+279	-1.46566e+280	-1.1579e+280	0.139429
9.87872e+279	-1.70313e+280	-1.3455e+280	0.139429
1.14793e+280	-1.97907e+280	-1.5635e+280	0.139429
1.33391e+280	-2.29972e+280	-1.81681e+280	0.139429
1.55003e+280	-2.67231e+280	-2.11117e+280	0.139429
1.80117e+280	-3.10528e+280	-2.45322e+280	0.139429
2.09299e+280	-3.60839e+280	-2.85069e+280	0.139429
2.43209e+280	-4.19302e+280	-3.31256e+280	0.139429
2.82614e+280	-4.87237e+280	-3.84925e+280	0.139429
3.28403e+280	-5.66179e+280	-4.47291e+280	0.139429
3.8161e+280	-6.5791e+280	-5.1976e+280	0.139429
4.43438e+280	-7.64504e+280	-6.03971e+280	0.139429
5.15284e+280	-8.88369e+280	-7.01826e+280	0.139429
5.98769e+280	-1.0323e+281	-8.15535e+280	0.139429
6.95781e+280	-1.19955e+281	-9.47668e+280	0.139429
8.08511e+280	-1.3939e+281	-1.10121e+281	0.139429
9.39506e+280	-1.61974e+281	-1.27962e+281	0.139429
1.09172e+281	-1.88217e+281	-1.48695e+281	0.139429
1.2686e+281	-2.18712e+281	-1.72786e+281	0.139429
1.47414e+281	-2.54148e+281	-2.00781e+281	0.139429
1.71298e+281	-2.95324e+281	-2.33311e+281	0.139429
1.99052e+281	-3.43172e+281	-2.71112e+281	0.139429
2.31302e+281	-3.98773e+281	-3.15037e+281	0.139429
2.68777e+281	-4.63382e+281	-3.66079e+281	0.139429
3.12324e+281	-5.38458e+281	-4.25391e+281	0.139429
3.62926e+281	-6.25699e+281	-4.94313e+281	0.139429
4.21727e+281	-7.27074e+281	-5.74401e+281	0.139429
4.90055e+281	-8.44874e+281	-6.67465e+281	0.139429
5.69453e+281	-9.81759e+281	-7.75606e+281	0.139429
6.61716e+281	-1.14082e+282	-9.01269e+281	0.139429
7.68926e+281	-1.32566e+282	-1.04729e+282	0.139429
8.93507e+281	-1.54044e+282	-1.21697e+282	0.139429
1.03827e+282	-1.79002e+282	-1.41415e+282	0.139429
1.20649e+282	-2.08004e+282	-1.64327e+282	0.139429
1.40197e+282	-2.41704e+282	-1.90951e+282	0.139429
1.62911e+282	-2.80865e+282	-2.21888e+282	0.139429
1.89306e+282	-3.26371e+282	-2.57838e+282	0.139429
2.19977e+282	-3.79249e+282	-2.99613e+282	0.139429
2.55618e+282	-4.40694e+282	-3.48156e+282	0.139429
2.97032e+282	-5.12095e+282	-4.04564e+282	0.139429
3.45157e+282	-5.95064e+282	-4.70111e+282	0.139429
4.01079e+282	-6.91476e+282	-5.46278e+282	0.139429
4.66062e+282	-8.03509e+282	-6.34785e+282	0.139429
5.41573e+282	-9.33692e+282	-7.37633e+282	0.139429
6.29318e+282	-1.08497e+283	-8.57143e+282	0.139429
7.31279e+282	-1.26075e+283	-9.96017e+282	0.139429
8.49761e+282	-1.46502e+283	-1.15739e+283	0.139429
9.87438e+282	-1.70238e+283	-1.34491e+283	0.139429
1.14742e+283	-1.9782e+283	-1.56281e+283	0.139429
1.33333e+283	-2.2987e+283	-1.81602e+283	0.139429
1.54935e+283	-2.67114e+283	-2.11024e+283	0.139429
1.80037e+283	-3.10391e+283	-2.45214e+283	0.139429
2.09207e+283	-3.60681e+283	-2.84944e+283	0.139429
2.43102e+283	-4.19118e+283	-3.3111e+283	0.139429
2.8249e+283	-4.87023e+283	-3.84756e+283	0.139429
3.28258e+283	-5.6593e+283	-4.47094e+283	0.139429
3.81442e+283	-6.57621e+283	-5.19532e+283	0.139429
4.43243e+283	-7.64169e+283	-6.03706e+283	0.139429
5.15057e+283	-8.87978e+283	-7.01518e+283	0.139429
5.98506e+283	-1.03185e+284	-8.15177e+283	0.139429
6.95476e+283	-1.19903e+284	-9.47251e+283	0.139429
8.08156e+283	-1.39329e+284	-1.10072e+284	0.139429
9.39093e+283	-1.61903e+284	-1.27906e+284	0.139429
1.09124e+284	-1.88135e+284	-1.48629e+284	0.139429
1.26805e+284	-2.18616e+284	-1.7271e+284	0.139429
1.47349e+284	-2.54036e+284	-2.00693e+284	0.139429
1.71223e+284	-2.95195e+284	-2.33209e+284	0.139429
1.98964e+284	-3.43022e+284	-2.70993e+284	0.139429
2.312e+284	-3.98598e+284	-3.14899e+284	0.139429
2.68659e+284	-4.63178e+284	-3.65919e+284	0.139429
3.12187e+284	-5.38222e+284	-4.25204e+284	0.139429
3.62767e+284	-6.25424e+284	-4.94095e+284	0.139429
4.21542e+284	-7.26755e+284	-5.74148e+284	0.139429
4.8984e+284	-8.44503e+284	-6.67171e+284	0.139429
5.69203e+284	-9.81328e+284	-7.75266e+284	0.139429
6.61425e+284	-1.14032e+285	-9.00874e+284	0.139429
7.68589e+284	-1.32508e+285	-1.04683e+285	0.139429
8.93115e+284	-1.53976e+285	-1.21644e+285	0.139429
1.03782e+285	-1.78923e+285	-1.41353e+285	0.139429
1.20596e+285	-2.07912e+285	-1.64254e+285	0.139429
1.40135e+285	-2.41598e+285	-1.90867e+285	0.139429
1.6284e+285	-2.80742e+285	-2.21791e+285	0.139429
1.89223e+285	-3.26227e+285	-2.57725e+285	0.139429
2.1988e+285	-3.79082e+285	-2.99481e+285	0.139429
2.55505e+285	-4.40501e+285	-3.48003e+285	0.139429
2.96902e+285	-5.1187e+285	-4.04386e+285	0.139429
3.45006e+285	-5.94803e+285	-4.69904e+285	0.139429
4.00903e+285	-6.91172e+285	-5.46038e+285	0.139429
4.65857e+285	-8.03156e+285	-6.34506e+285	0.139429
5.41335e+285	-9.33282e+285	-7.37308e+285	0.139429
6.29042e+285	-1.08449e+286	-8.56767e+285	0.139429
7.30958e+285	-1.2602e+286	-9.95579e+285	0.139429
8.49387e+285	-1.46438e+286	-1.15688e+286	0.139429
9.87004e+285	-1.70163e+286	-1.34432e+286	0.139429
1.14692e+286	-1.97733e+286	-1.56212e+286	0.139429
1.33274e+286	-2.29769e+286	-1.81522e+286	0.139429
1.54867e+286	-2.66997e+286	-2.10932e+286	0.139429
1.79958e+286	-3.10255e+286	-2.45107e+286	0.139429
2.09115e+286	-3.60522e+286	-2.84819e+286	0.139429
2.42996e+286	-4.18934e+286	-3.30965e+286	0.139429
2.82366e+286	-4.86809e+286	-3.84587e+286	0.139429
3.28114e+286	-5.65681e+286	-4.46898e+286	0.139429
3.81275e+286	-6.57332e+286	-5.19304e+286	0.139429
4.43049e+286	-7.63833e+286	-6.03441e+286	0.139429
5.14831e+286	-8.87588e+286	-7.0121e+286	0.139429
5.98243e+286	-1.03139e+287	-8.14819e+286	0.139429
6.9517e+286	-1.1985e+287	-9.46835e+286	0.139429
8.07801e+286	-1.39268e+287	-1.10024e+287	0.139429
9.3868e+286	-1.61832e+287	-1.2785e+287	0.139429
1.09076e+287	-1.88052e+287	-1.48564e+287	0.139429
1.26749e+287	-2.1852e+287	-1.72634e+287	0.139429
1.47285e+287	-2.53924e+287	-2.00604e+287	0.139429
1.71148e+287	-2.95065e+287	-2.33106e+287	0.139429
1.98877e+287	-3.42871e+287	-2.70874e+287	0.139429
2.31099e+287	-3.98423e+287	-3.14761e+287	0.139429
2.68541e+287	-4.62975e+287	-3.65758e+287	0.139429
3.1205e+287	-5.37985e+287	-4.25017e+287	0.139429
3.62608e+287	-6.25149e+287	-4.93878e+287	0.139429
4.21357e+287	-7.26435e+287	-5.73896e+287	0.139429
4.89625e+287	-8.44132e+287	-6.66878e+287	0.139429
5.68953e+287	-9.80897e+287	-7.74925e+287	0.139429
6.61135e+287	-1.13982e+288	-9.00478e+287	0.139429
7.68251e+287	-1.32449e+288	-1.04637e+288	0.139429
8.92722e+287	-1.53909e+288	-1.2159e+288	0.139429
1.03736e+288	-1.78845e+288	-1.4129e+288	0.139429
1.20543e+288	-2.07821e+288	-1.64182e+288	0.139429
1.40074e+288	-2.41492e+288	-1.90783e+288	0.139429
1.62768e+288	-2.80618e+288	-2.21693e+288	0.139429
1.8914e+288	-3.26084e+288	-2.57612e+288	0.139429
2.19784e+288	-3.78916e+288	-2.9935e+288	0.139429
2.55393e+288	-4.40307e+288	-3.4785e+288	0.139429
2.96772e+288	-5.11645e+288	-4.04208e+288	0.139429
3.44854e+288	-5.94542e+288	-4.69698e+288	0.139429
4.00727e+288	-6.90869e+288	-5.45798e+288	0.139429
4.65653e+288	-8.02803e+288	-6.34228e+288	0.139429
5.41097e+288	-9.32872e+288	-7.36985e+288	0.139429
6.28765e+288	-1.08402e+289	-8.5639e+288	0.139429
7.30637e+288	-1.25965e+289	-9.95142e+288	0.139429
8.49014e+288	-1.46373e+289	-1.15637e+289	0.139429
9.86571e+288	-1.70089e+289	-1.34373e+289	0.139429
1.14641e+289	-1.97646e+289	-1.56144e+289	0.139429
1.33215e+289	-2.29669e+289	-1.81442e+289	0.139429
1.54799e+289	-2.66879e+289	-2.10839e+289	0.139429
1.79879e+289	-3.10119e+289	-2.44999e+289	0.139429
2.09023e+289	-3.60364e+289	-2.84694e+289	0.139429
2.42889e+289	-4.1875e+289	-3.30819e+289	0.139429
2.82242e+289	-4.86595e+289	-3.84418e+289	0.139429
3.2797e+289	-5.65433e+289	-4.46701e+289	0.139429
3.81107e+289	-6.57044e+289	-5.19076e+289	0.139429
4.42854e+289	-7.63497e+289	-6.03176e+289	0.139429
5.14605e+289	-8.87198e+289	-7.00902e+289	0.139429
5.97981e+289	-1.03094e+290	-8.14461e+289	0.139429
6.94865e+289	-1.19797e+290	-9.46419e+289	0.139429
8.07446e+289	-1.39207e+290	-1.09976e+290	0.139429
9.38268e+289	-1.61761e+290	-1.27794e+290	0.139429
